volume,vwap,open,close,high,low,high_low,high_close,low_close,true_range,ATR_14,Avg_Volume_14d,Relative_Volume,timestamp,date,ticker
86497.0,248.8262,248.76,249.405,249.405,248.76,0.6450000000000102,2.1850000000000023,2.8300000000000125,2.8300000000000125,0.5147142857142849,15303.355311355312,5.652159166416137,2023-06-28 09:30:00,2023-06-28,PANW
201488.0,70.8425,71.13,70.755,71.1762,70.54,0.6361999999999881,0.03619999999999379,0.5999999999999943,0.6361999999999881,0.5149000000000024,38572.24102564102,5.223652933882172,2023-06-28 09:34:00,2023-06-28,COIN
48505.0,142.2276,142.675,142.21,142.685,142.05,0.6349999999999909,0.03499999999999659,0.5999999999999943,0.6349999999999909,0.5171357142857147,11150.941575091576,4.349856886377029,2023-06-28 09:34:00,2023-06-28,AMAT
29300.0,480.9555,480.78,481.15,481.57,480.56,1.009999999999991,0.7300000000000182,0.2799999999999727,1.009999999999991,0.5700000000000013,10108.77564102564,2.8984716884098547,2023-06-28 09:32:00,2023-06-28,UNH
991646.0,250.4086,249.5609,251.09,251.61,248.89,2.7200000000000273,2.0400000000000205,0.6800000000000068,2.7200000000000273,0.7010999999999987,411764.4315018315,2.4082847476241747,2023-06-28 09:32:00,2023-06-28,TSLA
31219.0,211.7549,211.8326,211.41,212.03,211.1701,0.8599000000000103,0.11809999999999832,0.741800000000012,0.8599000000000103,0.5146214285714267,13874.216483516484,2.250145082937858,2023-06-28 09:31:00,2023-06-28,BA
404868.0,65.5654,65.935,65.1837,66.0,65.11,0.8900000000000006,0.060000000000002274,0.8299999999999983,0.8900000000000006,0.510000000000001,33659.50567765568,12.028340638073157,2023-06-29 09:33:00,2023-06-29,MU
146525.0,434.9946,434.33,435.74,436.99,433.97,3.019999999999982,7.460000000000036,4.440000000000055,7.460000000000036,1.290128571428584,15153.528571428571,9.66936507951472,2023-06-29 09:30:00,2023-06-29,NFLX
104860.0,231.9324,231.38,232.52,232.56,231.38,1.1800000000000068,1.1750000000000114,0.0049999999999954525,1.1800000000000068,0.5257142857142867,12653.836446886447,8.286814867581242,2023-06-29 09:35:00,2023-06-29,V
59892.0,484.5344,484.47,483.75,485.83,483.42,2.409999999999968,3.3999999999999773,0.9900000000000091,3.3999999999999773,0.8002428571428523,12860.708974358975,4.656974986325374,2023-06-29 09:30:00,2023-06-29,ADBE
1330827.0,258.1448,258.03,258.1324,258.98,257.51,1.4700000000000273,2.805000000000007,1.3349999999999795,2.805000000000007,0.5151428571428645,408263.25183150184,3.2597276243448383,2023-06-29 09:30:00,2023-06-29,TSLA
588089.0,73.3066,74.68,73.0,74.68,72.8,1.8800000000000097,0.0198999999999927,1.8999000000000024,1.8999000000000024,0.5107285714285703,40279.864102564105,14.600074084226215,2023-06-30 09:35:00,2023-06-30,COIN
228919.0,179.3066,179.33,179.82,180.62,178.52,2.0999999999999943,5.1200000000000045,3.0200000000000102,5.1200000000000045,0.6459642857142833,16113.289377289377,14.206844713075549,2023-06-30 09:30:00,2023-06-30,SNOW
499898.0,285.1871,284.76,284.9721,285.67,284.55,1.1200000000000045,4.160000000000025,3.0400000000000205,4.160000000000025,0.5775000000000026,45274.70091575092,11.041442348348836,2023-06-30 09:30:00,2023-06-30,META
506306.0,337.7121,337.75,338.49,338.52,337.2,1.3199999999999932,3.4399999999999977,2.1200000000000045,3.4399999999999977,0.5420571428571422,51111.61446886447,9.905889400312821,2023-06-30 09:30:00,2023-06-30,MSFT
69270.0,483.0867,482.74,484.46,484.77,482.72,2.0499999999999545,1.0,1.0499999999999545,2.0499999999999545,0.583214285714279,12108.024725274725,5.720999219253601,2023-06-30 09:30:00,2023-06-30,ADBE
72089.0,431.4002,431.1,432.18,432.83,431.1,1.7299999999999613,4.6299999999999955,2.900000000000034,4.6299999999999955,0.726942857142855,14832.656776556776,4.86015425867183,2023-06-30 09:30:00,2023-06-30,NFLX
1828585.0,260.774,260.6,260.164,261.47,260.05,1.420000000000016,4.010000000000048,2.590000000000032,4.010000000000048,0.6051857142857264,403000.6677655678,4.537424243335791,2023-06-30 09:30:00,2023-06-30,TSLA
24346.0,476.0121,475.48,476.53,476.6,475.12,1.4800000000000182,1.080000000000041,0.39999999999997726,1.4800000000000182,0.6717857142857164,10175.794322344322,2.392540496474099,2023-06-30 09:32:00,2023-06-30,UNH
29732.0,236.7355,236.87,236.29,237.09,236.29,0.8000000000000114,0.11000000000001364,0.6899999999999977,0.8000000000000114,0.5017857142857187,12865.123992673993,2.311054290415763,2023-06-30 09:35:00,2023-06-30,V
109134.0,485.8907,486.39,486.19,486.61,485.57,1.0400000000000205,2.3799999999999955,3.420000000000016,3.420000000000016,0.6617785714285682,11342.267399267399,9.62188565639433,2023-07-03 09:30:00,2023-07-03,ADBE
2749476.0,276.7127,276.49,277.115,278.0,276.08,1.920000000000016,16.0,14.079999999999984,16.0,1.4899642857142916,389638.163003663,7.05648537813826,2023-07-03 09:30:00,2023-07-03,TSLA
88732.0,439.2146,439.76,438.66,439.76,437.71,2.0500000000000114,0.2400000000000091,2.2900000000000205,2.2900000000000205,0.6277214285714398,14100.222161172162,6.2929504929604345,2023-07-03 09:30:00,2023-07-03,NFLX
63152.0,478.0863,478.1,478.13,478.68,477.38,1.3000000000000114,1.9599999999999795,3.259999999999991,3.259999999999991,0.6114285714285634,10322.235164835165,6.11805476154432,2023-07-03 09:30:00,2023-07-03,UNH
560181.0,76.6802,76.9,77.2,77.37,76.16,1.210000000000008,3.3900000000000006,4.6000000000000085,4.6000000000000085,0.5497714285714272,44149.96428571428,12.688141634154373,2023-07-05 09:30:00,2023-07-05,COIN
181766.0,445.5598,444.91,447.15,447.15,444.68,2.4699999999999704,5.7099999999999795,3.240000000000009,5.7099999999999795,0.7270857142857169,14330.224725274726,12.684099760097471,2023-07-05 09:30:00,2023-07-05,NFLX
131687.0,481.0931,480.99,482.835,482.99,479.73,3.259999999999991,2.2199999999999704,5.479999999999961,5.479999999999961,0.7092857142857107,11074.450366300367,11.891064174229765,2023-07-05 09:30:00,2023-07-05,ADBE
2050045.0,279.391,278.82,280.2925,280.43,278.7,1.7300000000000182,1.920000000000016,0.18999999999999773,1.920000000000016,0.5806999999999992,395265.65494505496,5.186499192005368,2023-07-05 09:30:00,2023-07-05,TSLA
69402.0,173.2188,173.76,172.93,173.76,172.91,0.8499999999999943,0.0,0.8499999999999943,0.8499999999999943,0.5259857142857182,16560.22728937729,4.190884508240932,2023-07-05 09:32:00,2023-07-05,SNOW
35821.0,235.3174,234.86,235.78,235.79,234.86,0.9299999999999784,1.0250000000000057,0.09500000000002728,1.0250000000000057,0.5009999999999967,13069.245054945055,2.7408622188506815,2023-07-05 09:31:00,2023-07-05,V
23054.0,475.5549,476.11,474.59,476.55,474.37,2.180000000000007,0.8700000000000045,1.3100000000000023,2.180000000000007,0.517321428571429,10467.10695970696,2.202518813340322,2023-07-05 09:31:00,2023-07-05,UNH
104625.0,337.3703,336.86,337.855,337.8598,336.455,1.404800000000023,1.099800000000016,0.3050000000000068,1.404800000000023,0.5477857142857171,52010.98333333333,2.011594345937829,2023-07-05 09:32:00,2023-07-05,MSFT
1049271.0,296.4174,295.885,297.4,297.485,295.269,2.216000000000008,3.2649999999999864,1.0489999999999782,3.2649999999999864,0.502600000000001,49151.33388278388,21.34776245345247,2023-07-06 09:30:00,2023-07-06,META
81607.0,480.1857,479.99,480.18,481.4699,479.69,1.7798999999999978,5.790099999999995,7.569999999999993,7.569999999999993,0.8985714285714194,10156.771062271062,8.03473855024085,2023-07-06 09:30:00,2023-07-06,ADBE
99517.0,170.0567,169.82,169.69,170.27,169.25,1.0200000000000102,2.6599999999999966,3.680000000000007,3.680000000000007,0.5008357142857136,16743.154761904763,5.943742467604031,2023-07-06 09:30:00,2023-07-06,SNOW
78274.0,440.3715,440.0,440.8286,441.65,439.9,1.75,4.25,6.0,6.0,0.7289071428571431,14259.87619047619,5.48910796660894,2023-07-06 09:30:00,2023-07-06,NFLX
202983.0,335.9488,336.68,335.58,336.7,335.51,1.1899999999999977,0.009999999999990905,1.1800000000000068,1.1899999999999977,0.5648285714285716,51116.379853479855,3.9709971751096433,2023-07-06 09:34:00,2023-07-06,MSFT
1429219.0,278.3722,278.09,278.68,279.12,277.88,1.240000000000009,3.2900000000000205,4.53000000000003,4.53000000000003,0.6772500000000069,389790.10054945055,3.66663750050441,2023-07-06 09:30:00,2023-07-06,TSLA
48901.0,210.0368,210.5,209.6301,210.5,209.534,0.9660000000000082,0.10499999999998977,1.070999999999998,1.070999999999998,0.5012999999999985,14575.39945054945,3.355036694939882,2023-07-06 09:34:00,2023-07-06,CRM
24601.0,468.7409,468.82,468.46,469.0,468.31,0.6899999999999977,0.18000000000000682,0.5099999999999909,0.6899999999999977,0.5082142857142783,10908.139377289377,2.2552883813731794,2023-07-06 09:31:00,2023-07-06,UNH
480886.0,292.2979,292.18,293.6271,293.7833,291.92,1.863299999999981,2.3933000000000106,0.5300000000000296,2.3933000000000106,0.6730928571428559,54710.41978021978,8.789660213388848,2023-07-07 09:30:00,2023-07-07,META
1403519.0,279.8365,279.45,280.4797,280.55,279.228,1.3220000000000027,1.0500000000000114,0.27199999999999136,1.3220000000000027,0.5729857142857213,385593.3119047619,3.639894564215514,2023-07-07 09:31:00,2023-07-07,TSLA
165904.0,339.8564,339.75,340.39,340.46,339.42,1.0399999999999636,0.6499999999999773,0.38999999999998636,1.0399999999999636,0.5323285714285605,52027.68608058608,3.188763762106007,2023-07-07 09:32:00,2023-07-07,MSFT
764048.0,334.5838,334.6,334.8,334.8672,334.29,0.5772000000000048,2.4927999999999884,3.069999999999993,3.069999999999993,0.561857142857154,49652.45549450549,15.387919739126477,2023-07-10 09:30:00,2023-07-10,MSFT
697174.0,296.3227,295.55,297.4301,297.6999,295.33,2.3699000000000296,7.149900000000002,4.779999999999973,7.149900000000002,0.8395785714285628,55571.92326007326,12.545435880224401,2023-07-10 09:30:00,2023-07-10,META
184376.0,166.5573,166.53,167.0399,167.389,165.85,1.5390000000000157,3.2210000000000036,4.760000000000019,4.760000000000019,0.5346285714285719,15997.211355311356,11.525508784303454,2023-07-10 09:30:00,2023-07-10,SNOW
57460.0,438.8939,438.52,439.755,440.02,438.455,1.5649999999999977,1.919999999999959,0.35499999999996135,1.919999999999959,0.5317642857142866,13194.289743589743,4.3549142179416,2023-07-10 09:30:00,2023-07-10,NFLX
1448859.0,276.6366,276.47,276.78,277.18,276.02,1.160000000000025,2.660000000000025,1.5,2.660000000000025,0.5344214285714324,373655.96025641024,3.877521447819978,2023-07-10 09:30:00,2023-07-10,TSLA
25489.0,247.8173,248.235,247.6189,248.235,247.4506,0.7844000000000051,0.014999999999986358,0.7993999999999915,0.7993999999999915,0.5160285714285797,12666.963736263737,2.0122422808418228,2023-07-10 09:34:00,2023-07-10,PANW
679053.0,221.3887,222.06,220.09,222.35,219.77,2.579999999999984,9.539999999999992,6.960000000000008,9.539999999999992,0.8121428571428554,12188.445421245422,55.71284741664897,2023-07-11 09:30:00,2023-07-11,CRM
62712.0,439.2777,438.65,439.535,440.8,438.52,2.2800000000000296,0.9099999999999682,3.1899999999999977,3.1899999999999977,0.5461071428571407,12674.034432234432,4.948069246245836,2023-07-11 09:30:00,2023-07-11,NFLX
177306.0,295.3509,295.1,295.37,295.7,295.0301,0.6698999999999842,0.7119999999999891,0.04210000000000491,0.7119999999999891,0.508499999999998,56575.85659340659,3.133951665535426,2023-07-11 09:32:00,2023-07-11,META
748333.0,268.5402,267.83,269.3998,269.4,267.78,1.6200000000000045,1.6099999999999568,0.010000000000047748,1.6200000000000045,0.5974000000000014,367375.85622710624,2.0369683726232455,2023-07-11 09:34:00,2023-07-11,TSLA
375013.0,140.0161,139.82,139.9031,140.32,139.7,0.6200000000000045,0.5349999999999966,0.08500000000000796,0.6200000000000045,0.5135714285714325,11399.093406593407,32.89849346993567,2023-07-12 09:34:00,2023-07-12,ABNB
1058812.0,336.8686,336.6,337.62,337.7,336.28,1.420000000000016,5.199999999999989,3.7799999999999727,5.199999999999989,0.6836142857142866,48085.93956043956,22.019160063809746,2023-07-12 09:30:00,2023-07-12,MSFT
536148.0,301.9773,301.745,302.135,302.99,301.18,1.8100000000000023,5.189999999999998,3.3799999999999955,5.189999999999998,0.7193928571428582,57406.383882783884,9.33951877363922,2023-07-12 09:30:00,2023-07-12,META
111535.0,444.0571,444.55,443.0,444.88,442.53,2.3500000000000227,4.670000000000016,2.319999999999993,4.670000000000016,0.6822642857142925,12403.438095238096,8.992264817512195,2023-07-12 09:30:00,2023-07-12,NFLX
1420493.0,275.9079,276.325,275.16,276.52,275.11,1.4099999999999682,6.899999999999977,5.490000000000009,6.899999999999977,0.7402571428571362,355466.77802197804,3.996134344549557,2023-07-12 09:30:00,2023-07-12,TSLA
48199.0,223.5076,223.3346,223.59,223.8,223.0701,0.7299000000000149,0.41210000000000946,0.3178000000000054,0.7299000000000149,0.5253714285714304,12244.015384615384,3.936535400025884,2023-07-12 09:35:00,2023-07-12,CRM
130541.0,87.9658,88.16,87.91,88.4,87.41,0.9900000000000091,0.25,0.7400000000000091,0.9900000000000091,0.5410285714285722,48563.4489010989,2.688050436159325,2023-07-12 09:35:00,2023-07-12,COIN
38878.0,174.9668,174.58,175.25,175.25,174.46,0.789999999999992,0.6698000000000093,0.12019999999998277,0.789999999999992,0.522828571428566,15462.870512820513,2.5142809006753066,2023-07-12 09:31:00,2023-07-12,SNOW
899741.0,313.4812,313.62,313.3412,313.96,312.5,1.4599999999999795,4.649999999999977,3.1899999999999977,4.649999999999977,0.6160642857142753,60791.53827838828,14.800431531765708,2023-07-13 09:30:00,2023-07-13,META
159474.0,235.9124,236.29,235.38,236.38,234.52,1.8599999999999852,3.5999999999999943,1.740000000000009,3.5999999999999943,0.5504285714285666,11659.318498168499,13.677814876148288,2023-07-13 09:30:00,2023-07-13,PANW
177433.0,176.4783,175.825,176.6986,177.0,175.27,1.7299999999999898,5.069999999999993,3.3400000000000034,5.069999999999993,0.5711428571428598,15383.11336996337,11.534271101872696,2023-07-13 09:30:00,2023-07-13,SNOW
508188.0,36.3738,36.147,36.49,36.68,35.94,0.740000000000002,0.490000000000002,0.25,0.740000000000002,0.535178571428572,70252.79102564103,7.233705488149508,2023-07-13 09:33:00,2023-07-13,CVNA
66128.0,446.9096,447.0,446.97,447.45,446.04,1.4099999999999682,3.3999999999999773,1.990000000000009,3.3999999999999773,0.6571428571428564,12557.117582417583,5.2661766974765065,2023-07-13 09:30:00,2023-07-13,NFLX
604709.0,134.3253,134.52,134.26,134.5364,134.16,0.37639999999998963,0.0362999999999829,0.34010000000000673,0.37639999999998963,0.5096714285714309,117648.31483516484,5.139971625154581,2023-07-13 09:34:00,2023-07-13,AMZN
225596.0,340.464,340.03,340.8001,340.82,339.92,0.8999999999999773,0.7799999999999727,0.12000000000000455,0.8999999999999773,0.5296428571428586,49110.218864468865,4.593667167775915,2023-07-13 09:33:00,2023-07-13,MSFT
872872.0,274.0256,274.43,274.45,274.65,273.33,1.3199999999999932,0.25,1.0699999999999932,1.3199999999999932,0.518571428571436,335993.57692307694,2.5978829952449867,2023-07-13 09:31:00,2023-07-13,TSLA
925069.0,347.7381,347.59,348.42,348.55,347.28,1.2700000000000387,5.8799999999999955,4.609999999999957,5.8799999999999955,0.6723714285714257,48999.20549450549,18.8792652995921,2023-07-14 09:30:00,2023-07-14,MSFT
163339.0,452.4584,452.785,452.96,453.89,451.47,2.419999999999959,3.6899999999999977,1.2700000000000387,3.6899999999999977,0.6385571428571382,12795.249816849817,12.765596790842023,2023-07-14 09:30:00,2023-07-14,NFLX
229183.0,150.8882,150.5,151.27,151.28,150.49,0.789999999999992,0.7800000000000011,0.009999999999990905,0.789999999999992,0.543928571428566,21378.471245421246,10.720270751309474,2023-07-14 09:35:00,2023-07-14,JPM
562635.0,106.7323,106.68,107.34,107.7,105.88,1.8200000000000074,1.0,0.8200000000000074,1.8200000000000074,0.7089642857142867,55787.959157509154,10.085240766945466,2023-07-14 09:30:00,2023-07-14,COIN
212407.0,312.8715,312.795,312.33,313.47,312.05,1.420000000000016,0.6900000000000546,0.7299999999999613,1.420000000000016,0.5199428571428574,63385.80604395604,3.351018362891883,2023-07-14 09:31:00,2023-07-14,META
51053.0,186.1917,186.175,186.1,186.7,185.73,0.9699999999999989,0.502600000000001,0.4673999999999978,0.9699999999999989,0.5052500000000038,16060.820695970697,3.1787292172938626,2023-07-14 09:33:00,2023-07-14,SNOW
29809.0,238.7416,238.295,239.205,239.4603,238.145,1.3152999999999793,1.1502999999999872,0.16499999999999204,1.3152999999999793,0.5096642857142817,12089.664468864468,2.4656598267693557,2023-07-14 09:33:00,2023-07-14,PANW
27457.0,231.6785,231.935,231.24,232.0,231.06,0.9399999999999977,0.0024999999999977263,0.9375,0.9399999999999977,0.5147142857142869,12127.681868131867,2.263994083828111,2023-07-14 09:32:00,2023-07-14,CRM
106441.0,481.0515,481.11,481.3767,481.6,480.18,1.420000000000016,1.4300000000000068,0.009999999999990905,1.4300000000000068,0.5442857142857146,10429.095970695971,10.206157877833471,2023-07-17 09:30:00,2023-07-17,UNH
82246.0,445.7385,445.57,446.29,446.29,445.1053,1.1847000000000207,4.2900000000000205,3.1052999999999997,4.2900000000000205,0.7602000000000017,13177.711904761905,6.241295954442557,2023-07-17 09:30:00,2023-07-17,NFLX
109565.0,76.2284,76.51,76.13,76.51,76.03,0.480000000000004,0.03999999999999204,0.519999999999996,0.519999999999996,0.5301071428571404,18777.574175824175,5.8348857511671115,2023-07-17 09:35:00,2023-07-17,PDD
1714005.0,286.7924,286.625,287.7899,287.89,286.04,1.849999999999966,6.786799999999971,4.936800000000005,6.786799999999971,0.8562285714285655,317482.6461538462,5.398736027825046,2023-07-17 09:30:00,2023-07-17,TSLA
66241.0,183.195,182.9501,182.872,183.63,182.62,1.009999999999991,0.4099999999999966,0.5999999999999943,1.009999999999991,0.5060714285714292,15909.477655677656,4.163618783320671,2023-07-17 09:33:00,2023-07-17,SNOW
39484.0,243.5759,243.4899,243.06,243.86,243.0,0.8600000000000136,0.3800000000000239,0.47999999999998977,0.8600000000000136,0.5621357142857184,12125.364652014652,3.256314439453964,2023-07-17 09:34:00,2023-07-17,PANW
181487.0,308.1173,306.87,308.23,308.7586,306.8,1.95859999999999,1.7287000000000035,0.22989999999998645,1.95859999999999,0.6483142857142923,63566.2847985348,2.855082699503358,2023-07-17 09:32:00,2023-07-17,META
138524.0,103.8967,103.685,103.92,104.16,103.52,0.6400000000000006,0.5999999999999943,0.04000000000000625,0.6400000000000006,0.5053928571428544,58576.7326007326,2.364829751502178,2023-07-17 09:32:00,2023-07-17,COIN
101288.0,346.4948,346.33,345.9499,346.99,345.856,1.1340000000000146,0.6399999999999864,0.4940000000000282,1.1340000000000146,0.6211857142857136,50163.678205128206,2.019150182445062,2023-07-17 09:34:00,2023-07-17,MSFT
112925.0,489.5877,489.33,488.31,490.0,488.1,1.8999999999999773,5.920000000000016,4.020000000000039,5.920000000000016,0.8685714285714263,10648.60750915751,10.60467294929291,2023-07-18 09:30:00,2023-07-18,UNH
115108.0,452.0849,451.0,454.0983,454.39,451.0,3.3899999999999864,4.2701000000000136,0.8801000000000272,4.2701000000000136,0.7379285714285767,13495.62380952381,8.529283390277131,2023-07-18 09:30:00,2023-07-18,NFLX
363714.0,311.0355,310.875,310.485,311.82,310.29,1.5299999999999727,1.1499999999999773,0.37999999999999545,1.5299999999999727,0.5061642857142772,63067.77857142857,5.767033630145527,2023-07-18 09:30:00,2023-07-18,META
75072.0,64.6468,64.65,64.38,65.05,64.28,0.769999999999996,6.269999999999996,5.5,6.269999999999996,0.523814285714285,25462.824175824175,2.948298251663598,2023-07-18 09:30:00,2023-07-18,SCHW
885044.0,288.1752,288.85,287.56,288.88,287.38,1.5,0.029999999999972715,1.4700000000000273,1.5,0.5363428571428577,308521.12417582417,2.8686658081007743,2023-07-18 09:32:00,2023-07-18,TSLA
133469.0,105.4611,104.81,105.17,105.92,104.5763,1.3436999999999983,1.0700000000000074,0.27369999999999095,1.3436999999999983,0.6617071428571413,58704.92673992674,2.273557048989966,2023-07-18 09:35:00,2023-07-18,COIN
102817.0,345.0485,344.78,345.1695,345.42,344.53,0.8900000000000432,0.5649999999999977,0.3250000000000455,0.8900000000000432,0.5028499999999992,49982.13223443223,2.0570751067152417,2023-07-18 09:31:00,2023-07-18,MSFT
314206.0,233.9539,233.98,232.82,234.4,232.78,1.6200000000000045,6.77000000000001,5.150000000000006,6.77000000000001,0.6310714285714292,11489.030586080586,27.348347421119495,2023-07-19 09:30:00,2023-07-19,CRM
1570562.0,53.2392,53.99,53.19,55.0,51.85,3.1499999999999986,15.378500000000003,12.228500000000004,15.378500000000003,1.3114928571428581,79600.87838827839,19.73046066576161,2023-07-19 09:30:00,2023-07-19,CVNA
292389.0,477.5299,476.86,478.7437,478.9541,476.735,2.219099999999969,3.9540999999999826,1.7350000000000136,3.9540999999999826,1.4276214285714315,15014.930219780219,19.473217372320217,2023-07-19 09:30:00,2023-07-19,NFLX
1115563.0,361.4596,361.75,361.735,362.0575,360.37,1.6875,2.277500000000032,0.5900000000000318,2.277500000000032,0.6630428571428573,63372.85457875458,17.60316790864565,2023-07-19 09:30:00,2023-07-19,MSFT
191758.0,509.0217,507.54,511.1844,512.0,507.0,5.0,12.0,7.0,12.0,1.3475571428571413,11647.928205128204,16.462841856766868,2023-07-19 09:30:00,2023-07-19,UNH
85854.0,191.727,191.86,190.86,192.3403,190.86,1.4802999999999997,4.140300000000025,2.660000000000025,4.140300000000025,0.5339428571428613,14646.85347985348,5.8616002486876,2023-07-19 09:30:00,2023-07-19,SNOW
1458235.0,295.9746,296.04,296.36,296.5,295.33,1.170000000000016,3.0500000000000114,1.8799999999999955,3.0500000000000114,0.5971500000000154,299541.70256410254,4.868220309617605,2023-07-19 09:30:00,2023-07-19,TSLA
82041.0,56.2248,56.71,56.09,56.7767,55.96,0.8166999999999973,0.09679999999999467,0.7199000000000026,0.8166999999999973,0.5019071428571438,23330.269597069597,3.516504584683615,2023-07-19 09:34:00,2023-07-19,UPST
401111.0,120.8272,120.6052,120.652,121.05,120.59,0.45999999999999375,0.4299999999999926,0.030000000000001137,0.45999999999999375,0.5193142857142864,137167.04395604396,2.9242519808806153,2023-07-19 09:32:00,2023-07-19,AMD
141573.0,107.3186,106.74,107.475,107.8,106.74,1.0600000000000023,1.039999999999992,0.020000000000010232,1.0600000000000023,0.666878571428571,56912.6347985348,2.4875495661227895,2023-07-19 09:35:00,2023-07-19,COIN
1139248.0,97.7975,98.55,97.67,98.78,97.05,1.730000000000004,4.319999999999993,6.049999999999997,6.049999999999997,0.5210714285714297,20929.397985347987,54.432908237377475,2023-07-20 09:30:00,2023-07-20,TSM
488838.0,446.7406,447.0,447.1599,448.5,444.25,4.25,21.360000000000014,25.610000000000014,25.610000000000014,5.211778571428567,16741.324358974358,29.19948204324429,2023-07-20 09:30:00,2023-07-20,NFLX
252461.0,163.4057,162.79,164.005,164.32,162.76,1.5600000000000023,1.5649999999999977,0.0049999999999954525,1.5649999999999977,0.562264285714284,12842.59413919414,19.658100011859574,2023-07-20 09:33:00,2023-07-20,JNJ
1026280.0,55.9749,55.36,56.61,57.19,54.56,2.6299999999999955,1.8499999999999943,0.7800000000000011,2.6299999999999955,0.827771428571428,91026.5750915751,11.274509657949183,2023-07-20 09:32:00,2023-07-20,CVNA
170027.0,54.8998,55.0,54.76,55.17,54.6501,0.5198999999999998,0.17249999999999943,0.3474000000000004,0.5198999999999998,0.5113285714285719,15407.412454212454,11.035402635275975,2023-07-20 09:35:00,2023-07-20,UAL
2282763.0,278.4901,279.56,277.5199,279.74,277.01,2.730000000000018,12.259999999999991,14.990000000000009,14.990000000000009,1.5327642857142874,291860.23278388276,7.82142526998649,2023-07-20 09:30:00,2023-07-20,TSLA
67726.0,507.6276,506.66,505.5301,508.0,505.5301,2.4698999999999955,4.300000000000011,1.8301000000000158,4.300000000000011,0.6624999999999943,11869.242307692308,5.7060087109442215,2023-07-20 09:30:00,2023-07-20,UNH
339617.0,313.8583,313.5,314.65,314.95,313.5,1.4499999999999886,0.6000000000000227,2.0500000000000114,2.0500000000000114,0.5689142857142794,63478.10183150183,5.35014422613785,2023-07-20 09:30:00,2023-07-20,META
130788.0,57.1114,56.5917,57.295,57.49,56.57,0.9200000000000017,0.8350000000000009,0.08500000000000085,0.9200000000000017,0.5437214285714279,25747.66208791209,5.0796068222987065,2023-07-20 09:32:00,2023-07-20,UPST
50974.0,105.9241,105.98,105.67,106.33,105.66,0.6700000000000017,0.26500000000000057,0.40500000000000114,0.6700000000000017,0.5389428571428577,11040.615201465202,4.616952866289121,2023-07-20 09:35:00,2023-07-20,BX
51014.0,137.7956,137.59,137.89,138.05,137.59,0.46000000000000796,0.47500000000002274,0.01500000000001478,0.47500000000002274,0.5202857142857157,11822.069780219781,4.315149626789939,2023-07-20 09:32:00,2023-07-20,AMAT
191692.0,111.0817,110.0112,111.6,111.88,109.87,2.009999999999991,1.8799999999999955,0.12999999999999545,2.009999999999991,0.525664285714287,56846.86758241758,3.3720767414683244,2023-07-20 09:32:00,2023-07-20,COIN
38963.0,232.7731,232.51,232.99,233.03,232.49,0.539999999999992,0.4300000000000068,0.10999999999998522,0.539999999999992,0.5402714285714296,12213.157142857142,3.1902479878257757,2023-07-20 09:33:00,2023-07-20,CRM
35528.0,38.6797,38.515,38.5,38.87,38.485,0.384999999999998,0.3451999999999984,0.03979999999999961,0.384999999999998,0.5075357142857128,11879.187545787547,2.990776925026199,2023-07-20 09:35:00,2023-07-20,APLS
32109.0,182.3704,182.24,182.14,182.67,182.1,0.5699999999999932,0.6499999999999773,0.07999999999998408,0.6499999999999773,0.5505642857142854,12866.876923076923,2.4954773556908796,2023-07-20 09:32:00,2023-07-20,SNOW
134129.0,354.3964,353.83,354.67,354.86,353.7,1.160000000000025,1.0500000000000114,0.11000000000001364,1.160000000000025,0.5282142857142925,66584.10091575091,2.0144298436906714,2023-07-20 09:31:00,2023-07-20,MSFT
1410481.0,349.1371,349.15,347.45,349.71,347.43,2.2799999999999727,2.8700000000000045,0.5900000000000318,2.8700000000000045,0.5701500000000083,68920.68827838828,20.46527733882614,2023-07-21 09:30:00,2023-07-21,MSFT
198740.0,437.3076,437.37,437.61,438.1,436.22,1.8799999999999955,0.6800000000000068,1.1999999999999886,1.8799999999999955,0.8336500000000058,19633.74945054945,10.12236610742928,2023-07-21 09:30:00,2023-07-21,NFLX
585092.0,304.3772,304.57,303.25,304.67,303.025,1.6450000000000387,2.430000000000007,0.7849999999999682,2.430000000000007,0.5919214285714247,64744.0293040293,9.037003199978274,2023-07-21 09:30:00,2023-07-21,META
1762018.0,267.5742,268.0,266.4301,268.0,266.4301,1.5699000000000183,5.899999999999977,4.330099999999959,5.899999999999977,1.0122071428571522,297323.30842490843,5.926269317176701,2023-07-21 09:30:00,2023-07-21,TSLA
57104.0,178.7628,178.68,178.775,179.25,178.65,0.5999999999999943,2.9199999999999875,2.319999999999993,2.9199999999999875,0.5007071428571399,12240.955677655678,4.664995242506772,2023-07-21 09:30:00,2023-07-21,SNOW
93264.0,57.1863,57.07,57.0991,57.45,56.95,0.5,0.38000000000000256,0.11999999999999744,0.5,0.5145285714285716,26662.50989010989,3.497945256631487,2023-07-21 09:34:00,2023-07-21,UPST
31320.0,149.3687,149.328,149.45,149.5697,149.16,0.40970000000001505,0.2897000000000105,0.12000000000000455,0.40970000000001505,0.5081785714285709,12216.396703296703,2.563767431647666,2023-07-21 09:35:00,2023-07-21,ABNB
