status,ticker,price,timestamp,position_type
open,AMD,211.446,2024-03-06 09:37:00-05:00,long
close,AMD,209.8599,2024-03-06 10:05:00-05:00,long
open,TSM,140.33,2024-03-06 09:36:00-05:00,long
close,TSM,141.32,2024-03-06 15:55:00-05:00,long
open,VKTX,75.735,2024-03-07 09:36:00-05:00,short
close,VKTX,77.0469,2024-03-07 09:35:00-05:00,short
open,MSFT,404.63,2024-03-07 09:53:00-05:00,short
close,MSFT,407.7482,2024-03-07 10:45:00-05:00,short
open,TSM,144.755,2024-03-07 09:40:00-05:00,long
close,TSM,150.09,2024-03-07 15:55:00-05:00,long
open,COIN,239.03,2024-03-07 09:36:00-05:00,long
close,COIN,236.422,2024-03-07 10:20:00-05:00,long
open,QCOM,171.64,2024-03-07 09:39:00-05:00,long
close,QCOM,176.31,2024-03-07 15:55:00-05:00,long
open,TSLA,177.995,2024-03-07 09:41:00-05:00,long
close,TSLA,175.9304,2024-03-07 10:00:00-05:00,long
open,ALB,121.96,2024-03-07 09:36:00-05:00,long
close,ALB,120.695,2024-03-07 09:55:00-05:00,long
open,META,514.894,2024-03-08 11:08:00-05:00,long
close,META,510.71,2024-03-08 11:25:00-05:00,long
open,ARM,142.185,2024-03-08 09:38:00-05:00,long
close,ARM,140.2,2024-03-08 09:40:00-05:00,long
open,MSFT,407.92,2024-03-08 09:47:00-05:00,short
close,MSFT,406.38,2024-03-08 15:55:00-05:00,short
open,META,489.87,2024-03-11 09:36:00-04:00,short
close,META,483.37,2024-03-11 15:55:00-04:00,short
open,SMCI,106.568,2024-03-11 09:36:00-04:00,short
close,SMCI,107.419,2024-03-11 09:35:00-04:00,short
open,VRT,67.13,2024-03-11 09:36:00-04:00,short
close,VRT,67.695,2024-03-11 10:55:00-04:00,short
open,META,488.24,2024-03-12 09:40:00-04:00,short
close,META,494.41,2024-03-12 09:55:00-04:00,short
open,TSLA,174.9217,2024-03-12 10:15:00-04:00,short
close,TSLA,176.35,2024-03-12 10:45:00-04:00,short
open,CELH,94.57,2024-03-13 09:36:00-04:00,long
close,CELH,93.65,2024-03-13 09:50:00-04:00,long
open,TSLA,168.8324,2024-03-14 09:36:00-04:00,long
close,TSLA,166.775,2024-03-14 09:40:00-04:00,long
open,CRM,306.52,2024-03-14 09:47:00-04:00,long
close,CRM,304.11,2024-03-14 09:50:00-04:00,long
open,AMD,194.2964,2024-03-14 09:45:00-04:00,long
close,AMD,191.1394,2024-03-14 09:50:00-04:00,long
open,CRWD,321.5402,2024-03-15 09:55:00-04:00,short
close,CRWD,316.23,2024-03-15 15:55:00-04:00,short
open,GOOG,151.76,2024-03-18 09:37:00-04:00,long
close,GOOG,150.57,2024-03-18 10:05:00-04:00,long
open,GOOGL,150.92,2024-03-18 09:37:00-04:00,long
close,GOOGL,149.28,2024-03-18 10:10:00-04:00,long
open,MSFT,416.79,2024-03-18 09:37:00-04:00,long
close,MSFT,417.53,2024-03-18 15:55:00-04:00,long
open,CRM,300.085,2024-03-18 14:55:00-04:00,short
close,CRM,300.68,2024-03-18 15:55:00-04:00,short
open,TSLA,168.3,2024-03-18 10:11:00-04:00,short
close,TSLA,169.5999,2024-03-18 10:15:00-04:00,short
open,SMCI,114.1,2024-03-18 09:36:00-04:00,long
close,SMCI,112.843,2024-03-18 09:40:00-04:00,long
open,ARM,129.845,2024-03-18 09:43:00-04:00,long
close,ARM,128.85,2024-03-18 10:00:00-04:00,long
open,COIN,241.54,2024-03-18 09:38:00-04:00,long
close,COIN,238.0,2024-03-18 09:40:00-04:00,long
open,META,486.5124,2024-03-19 10:00:00-04:00,short
close,META,490.19,2024-03-19 11:30:00-04:00,short
open,COIN,226.34,2024-03-19 09:36:00-04:00,long
close,COIN,221.49,2024-03-19 09:40:00-04:00,long
open,PDD,140.73,2024-03-20 09:36:00-04:00,short
close,PDD,132.095,2024-03-20 15:55:00-04:00,short
open,MU,110.39,2024-03-21 09:36:00-04:00,short
close,MU,111.44,2024-03-21 10:50:00-04:00,short
open,TSM,141.21,2024-03-21 09:39:00-04:00,short
close,TSM,139.57,2024-03-21 15:55:00-04:00,short
open,PDD,128.315,2024-03-21 09:51:00-04:00,short
close,PDD,122.44,2024-03-21 15:55:00-04:00,short
open,TSLA,176.08,2024-03-21 09:47:00-04:00,long
close,TSLA,174.4,2024-03-21 09:55:00-04:00,long
open,VRT,81.625,2024-03-21 09:36:00-04:00,short
close,VRT,82.265,2024-03-21 09:40:00-04:00,short
open,IBM,191.33,2024-03-21 09:51:00-04:00,short
close,IBM,193.05,2024-03-21 10:10:00-04:00,short
open,BA,192.1101,2024-03-25 12:23:00-04:00,short
close,BA,191.26,2024-03-25 15:55:00-04:00,short
open,CRM,304.32,2024-03-25 10:51:00-04:00,long
close,CRM,305.95,2024-03-25 15:55:00-04:00,long
open,ADBE,506.09,2024-03-25 09:37:00-04:00,long
close,ADBE,507.1,2024-03-25 15:55:00-04:00,long
open,AMD,175.48,2024-03-25 09:37:00-04:00,long
close,AMD,178.505,2024-03-25 15:55:00-04:00,long
open,TSLA,174.095,2024-03-25 09:36:00-04:00,long
close,TSLA,172.3027,2024-03-25 09:50:00-04:00,long
open,ARM,142.16,2024-03-26 09:36:00-04:00,long
close,ARM,140.98,2024-03-26 10:25:00-04:00,long
open,META,507.61,2024-03-26 09:47:00-04:00,long
close,META,503.762,2024-03-26 15:05:00-04:00,long
open,MRK,131.62,2024-03-27 09:37:00-04:00,short
close,MRK,131.68,2024-03-27 15:55:00-04:00,short
open,ARM,128.165,2024-03-27 09:37:00-04:00,short
close,ARM,129.3352,2024-03-27 09:45:00-04:00,short
open,COIN,274.18,2024-03-27 09:38:00-04:00,short
close,COIN,257.085,2024-03-27 15:55:00-04:00,short
open,TSLA,178.948,2024-03-27 11:08:00-04:00,short
close,TSLA,180.655,2024-03-27 12:15:00-04:00,short
open,SNOW,162.835,2024-03-28 09:36:00-04:00,short
close,SNOW,164.92,2024-03-28 09:45:00-04:00,short
open,MSTR,197.4,2024-03-28 09:36:00-04:00,long
close,MSTR,195.769,2024-03-28 09:50:00-04:00,long
open,MSFT,425.4244,2024-04-01 09:41:00-04:00,long
close,MSFT,424.59,2024-04-01 15:55:00-04:00,long
open,MU,122.3701,2024-04-01 09:36:00-04:00,long
close,MU,124.625,2024-04-01 15:55:00-04:00,long
open,MSTR,162.548,2024-04-01 09:36:00-04:00,short
close,MSTR,164.022,2024-04-01 09:40:00-04:00,short
open,AMD,181.6009,2024-04-01 11:15:00-04:00,long
close,AMD,183.521,2024-04-01 15:55:00-04:00,long
open,META,486.02,2024-04-02 09:38:00-04:00,long
close,META,496.92,2024-04-02 15:55:00-04:00,long
open,ADBE,494.35,2024-04-02 09:40:00-04:00,long
close,ADBE,498.975,2024-04-02 15:55:00-04:00,long
open,SNOW,156.875,2024-04-02 09:52:00-04:00,short
close,SNOW,156.23,2024-04-02 15:55:00-04:00,short
open,ADBE,497.25,2024-04-03 09:40:00-04:00,long
close,ADBE,496.55,2024-04-03 15:55:00-04:00,long
open,SQ,76.9642,2024-04-04 09:36:00-04:00,short
close,SQ,77.95,2024-04-04 09:50:00-04:00,short
open,DELL,131.68,2024-04-04 09:50:00-04:00,long
close,DELL,130.645,2024-04-04 11:15:00-04:00,long
open,MSFT,424.1713,2024-04-04 14:18:00-04:00,long
close,MSFT,420.77,2024-04-04 15:00:00-04:00,long
open,MSTR,170.0094,2024-04-04 09:36:00-04:00,long
close,MSTR,168.0,2024-04-04 11:15:00-04:00,long
open,TSLA,168.77,2024-04-04 09:40:00-04:00,short
close,TSLA,170.0437,2024-04-04 10:10:00-04:00,short
open,MSTR,161.011,2024-04-05 09:37:00-04:00,long
close,MSTR,157.632,2024-04-05 12:45:00-04:00,long
open,MU,126.145,2024-04-08 10:50:00-04:00,short
close,MU,122.93,2024-04-08 15:55:00-04:00,short
open,TSLA,170.72,2024-04-08 09:36:00-04:00,long
close,TSLA,173.01,2024-04-08 15:55:00-04:00,long
open,TSM,143.85,2024-04-08 09:37:00-04:00,short
close,TSM,145.22,2024-04-08 10:10:00-04:00,short
open,GE,155.32,2024-04-08 09:36:00-04:00,short
close,GE,156.3025,2024-04-08 15:55:00-04:00,short
open,MSFT,424.785,2024-04-08 09:48:00-04:00,short
close,MSFT,424.77,2024-04-08 15:55:00-04:00,short
open,TSLA,173.77,2024-04-10 09:36:00-04:00,long
close,TSLA,171.06,2024-04-10 09:45:00-04:00,long
open,BA,175.83,2024-04-10 09:41:00-04:00,long
close,BA,174.445,2024-04-10 10:50:00-04:00,long
open,MU,123.19,2024-04-10 09:41:00-04:00,long
close,MU,122.0695,2024-04-10 10:00:00-04:00,long
open,SNOW,152.265,2024-04-10 09:37:00-04:00,long
close,SNOW,153.1494,2024-04-10 15:55:00-04:00,long
open,META,520.535,2024-04-11 09:39:00-04:00,long
close,META,523.625,2024-04-11 15:55:00-04:00,long
open,JPM,186.86,2024-04-15 09:38:00-04:00,long
close,JPM,185.36,2024-04-15 10:30:00-04:00,long
open,META,516.01,2024-04-15 09:40:00-04:00,short
close,META,500.49,2024-04-15 15:55:00-04:00,short
open,UNH,444.0425,2024-04-15 09:39:00-04:00,long
close,UNH,446.3,2024-04-15 15:55:00-04:00,long
open,AMD,160.95,2024-04-15 09:39:00-04:00,short
close,AMD,162.715,2024-04-15 09:45:00-04:00,short
open,MS,88.81,2024-04-16 09:43:00-04:00,short
close,MS,89.5664,2024-04-16 09:55:00-04:00,short
open,TSLA,155.82,2024-04-16 09:41:00-04:00,short
close,TSLA,157.16,2024-04-16 10:15:00-04:00,short
open,TSLA,156.49,2024-04-17 09:36:00-04:00,short
close,TSLA,157.81,2024-04-17 13:55:00-04:00,short
open,ARM,103.865,2024-04-18 09:36:00-04:00,short
close,ARM,106.17,2024-04-18 09:45:00-04:00,short
open,QCOM,161.57,2024-04-18 09:48:00-04:00,short
close,QCOM,163.31,2024-04-18 10:40:00-04:00,short
open,SMCI,94.194,2024-04-18 09:50:00-04:00,short
close,SMCI,95.2485,2024-04-18 10:05:00-04:00,short
open,ARM,102.02,2024-04-19 09:36:00-04:00,long
close,ARM,101.025,2024-04-19 09:35:00-04:00,long
open,META,496.7694,2024-04-19 09:46:00-04:00,short
close,META,481.185,2024-04-19 15:55:00-04:00,short
open,PG,154.48,2024-04-19 09:39:00-04:00,short
close,PG,155.67,2024-04-19 10:15:00-04:00,short
open,SMCI,70.8134,2024-04-22 09:36:00-04:00,short
close,SMCI,72.306,2024-04-22 09:40:00-04:00,short
open,AMZN,177.84,2024-04-22 09:40:00-04:00,long
close,AMZN,176.37,2024-04-22 10:10:00-04:00,long
open,CRM,273.055,2024-04-23 09:45:00-04:00,short
close,CRM,275.26,2024-04-23 14:35:00-04:00,short
open,PDD,128.515,2024-04-23 09:36:00-04:00,long
close,PDD,127.33,2024-04-23 09:40:00-04:00,long
open,GEV,140.57,2024-04-23 09:36:00-04:00,long
close,GEV,148.03,2024-04-23 15:55:00-04:00,long
open,SMCI,72.316,2024-04-23 09:36:00-04:00,short
close,SMCI,72.899,2024-04-23 09:35:00-04:00,short
open,GE,155.0181,2024-04-23 09:37:00-04:00,short
close,GE,156.41,2024-04-23 09:35:00-04:00,short
open,DELL,123.9,2024-04-24 09:36:00-04:00,short
close,DELL,119.795,2024-04-24 15:55:00-04:00,short
open,GL,78.24,2024-04-24 09:36:00-04:00,long
close,GL,79.12,2024-04-24 15:55:00-04:00,long
open,BA,163.58,2024-04-25 12:40:00-04:00,short
close,BA,165.04,2024-04-25 13:50:00-04:00,short
open,WDC,69.53,2024-04-26 10:09:00-04:00,short
close,WDC,70.07,2024-04-26 11:00:00-04:00,short
open,VRT,92.93,2024-04-26 09:36:00-04:00,long
close,VRT,93.32,2024-04-26 15:55:00-04:00,long
open,MSTR,121.836,2024-04-26 09:38:00-04:00,short
close,MSTR,123.141,2024-04-26 09:40:00-04:00,short
open,ARM,99.82,2024-04-26 09:36:00-04:00,short
close,ARM,100.6899,2024-04-26 10:10:00-04:00,short
open,AAPL,174.26,2024-04-29 11:16:00-04:00,long
close,AAPL,173.27,2024-04-29 15:55:00-04:00,long
open,GL,75.35,2024-04-30 09:36:00-04:00,long
close,GL,76.39,2024-04-30 15:55:00-04:00,long
open,SMCI,88.19,2024-04-30 09:36:00-04:00,long
close,SMCI,87.493,2024-04-30 12:25:00-04:00,long
open,AMD,148.11,2024-05-01 09:36:00-04:00,short
close,AMD,143.945,2024-05-01 15:55:00-04:00,short
open,COIN,201.945,2024-05-01 09:37:00-04:00,long
close,COIN,200.14,2024-05-01 11:15:00-04:00,long
open,CVS,55.5285,2024-05-01 09:40:00-04:00,short
close,CVS,56.04,2024-05-01 11:30:00-04:00,short
open,PDD,129.23,2024-05-02 09:37:00-04:00,long
close,PDD,137.45,2024-05-02 15:55:00-04:00,long
open,ARM,99.9151,2024-05-02 09:37:00-04:00,short
close,ARM,98.115,2024-05-02 15:55:00-04:00,short
open,W,58.1145,2024-05-02 09:50:00-04:00,short
close,W,58.66,2024-05-02 13:35:00-04:00,short
open,SQ,75.0101,2024-05-03 09:36:00-04:00,short
close,SQ,69.59,2024-05-03 15:55:00-04:00,short
open,DASH,114.98,2024-05-03 09:53:00-04:00,short
close,DASH,113.375,2024-05-03 15:55:00-04:00,short
open,MSTR,127.15,2024-05-06 09:36:00-04:00,long
close,MSTR,126.447,2024-05-06 15:55:00-04:00,long
open,DASH,114.9,2024-05-07 09:37:00-04:00,long
close,DASH,115.67,2024-05-07 15:55:00-04:00,long
open,MSFT,412.19,2024-05-07 09:38:00-04:00,long
close,MSFT,409.79,2024-05-07 15:55:00-04:00,long
open,COIN,228.68,2024-05-07 09:38:00-04:00,long
close,COIN,226.68,2024-05-07 09:40:00-04:00,long
open,TSLA,180.63,2024-05-07 09:40:00-04:00,short
close,TSLA,178.098,2024-05-07 15:55:00-04:00,short
open,VST,86.645,2024-05-08 09:36:00-04:00,long
close,VST,85.575,2024-05-08 09:35:00-04:00,long
open,VST,91.72,2024-05-09 09:39:00-04:00,long
close,VST,90.67,2024-05-09 09:40:00-04:00,long
open,MSFT,414.7,2024-05-13 11:54:00-04:00,short
close,MSFT,413.64,2024-05-13 15:55:00-04:00,short
open,ONON,35.05,2024-05-14 09:38:00-04:00,long
close,ONON,34.73,2024-05-14 09:45:00-04:00,long
open,CVNA,121.595,2024-05-14 09:37:00-04:00,short
close,CVNA,120.95,2024-05-14 15:55:00-04:00,short
open,TSLA,175.9599,2024-05-14 09:39:00-04:00,long
close,TSLA,177.6,2024-05-14 15:55:00-04:00,long
open,MSFT,418.505,2024-05-15 09:46:00-04:00,long
close,MSFT,422.88,2024-05-15 15:55:00-04:00,long
open,VRT,101.935,2024-05-15 09:37:00-04:00,long
close,VRT,104.23,2024-05-15 15:55:00-04:00,long
open,RDDT,63.71,2024-05-17 09:36:00-04:00,long
close,RDDT,63.1999,2024-05-17 10:05:00-04:00,long
open,MSTR,158.628,2024-05-20 09:45:00-04:00,short
close,MSTR,160.4,2024-05-20 09:50:00-04:00,short
open,AMD,167.4339,2024-05-20 09:36:00-04:00,long
close,AMD,165.88,2024-05-20 10:05:00-04:00,long
open,JPM,197.83,2024-05-21 11:49:00-04:00,long
close,JPM,199.84,2024-05-21 15:55:00-04:00,long
open,TSLA,177.6301,2024-05-21 09:39:00-04:00,long
close,TSLA,186.645,2024-05-21 15:55:00-04:00,long
open,META,468.54,2024-05-22 09:55:00-04:00,long
close,META,467.6625,2024-05-22 15:55:00-04:00,long
open,MSFT,430.925,2024-05-22 09:36:00-04:00,long
close,MSFT,427.33,2024-05-22 15:15:00-04:00,long
open,SMCI,95.781,2024-05-23 09:40:00-04:00,long
close,SMCI,94.852,2024-05-23 09:45:00-04:00,long
open,AVGO,142.0107,2024-05-23 09:47:00-04:00,short
close,AVGO,139.235,2024-05-23 15:55:00-04:00,short
open,DELL,156.9003,2024-05-24 09:38:00-04:00,long
close,DELL,160.49,2024-05-24 15:55:00-04:00,long
open,SNOW,157.23,2024-05-24 09:39:00-04:00,long
close,SNOW,155.77,2024-05-24 09:40:00-04:00,long
open,QCOM,204.93,2024-05-24 09:40:00-04:00,long
close,QCOM,210.44,2024-05-24 15:55:00-04:00,long
open,MRNA,166.25,2024-05-24 09:52:00-04:00,long
close,MRNA,164.6645,2024-05-24 09:50:00-04:00,long
open,QCOM,213.19,2024-05-28 09:42:00-04:00,short
close,QCOM,214.92,2024-05-28 10:40:00-04:00,short
open,SE,67.61,2024-05-28 10:29:00-04:00,short
close,SE,68.13,2024-05-28 10:55:00-04:00,short
open,VRT,104.81,2024-05-28 09:38:00-04:00,short
close,VRT,105.635,2024-05-28 10:40:00-04:00,short
open,NVDA,111.093,2024-05-28 09:37:00-04:00,long
close,NVDA,113.722,2024-05-28 15:55:00-04:00,long
open,TSLA,175.0702,2024-05-28 09:51:00-04:00,short
close,TSLA,176.89,2024-05-28 11:40:00-04:00,short
open,QCOM,208.27,2024-05-29 09:38:00-04:00,short
close,QCOM,210.11,2024-05-29 11:50:00-04:00,short
open,MRNA,145.23,2024-05-29 11:22:00-04:00,short
close,MRNA,146.39,2024-05-29 12:05:00-04:00,short
open,TSM,154.98,2024-05-29 09:37:00-04:00,short
close,TSM,154.36,2024-05-29 15:55:00-04:00,short
open,AMD,166.3801,2024-05-29 09:38:00-04:00,short
close,AMD,165.14,2024-05-29 15:55:00-04:00,short
open,MSTR,164.4429,2024-05-29 09:38:00-04:00,short
close,MSTR,165.746,2024-05-29 09:35:00-04:00,short
open,TSLA,175.84,2024-05-29 09:45:00-04:00,long
close,TSLA,176.54,2024-05-29 15:55:00-04:00,long
open,DELL,172.1264,2024-05-30 12:35:00-04:00,short
close,DELL,170.07,2024-05-30 15:55:00-04:00,short
open,MSFT,423.06,2024-05-30 09:40:00-04:00,short
close,MSFT,414.91,2024-05-30 15:55:00-04:00,short
open,META,469.17,2024-05-30 09:49:00-04:00,short
close,META,467.19,2024-05-30 15:55:00-04:00,short
open,MRNA,146.4313,2024-05-30 09:49:00-04:00,short
close,MRNA,147.53,2024-05-30 11:55:00-04:00,short
open,DELL,140.9597,2024-05-31 09:36:00-04:00,short
close,DELL,139.72,2024-05-31 15:55:00-04:00,short
open,NVDA,111.849,2024-05-31 09:36:00-04:00,short
close,NVDA,109.5848,2024-05-31 15:55:00-04:00,short
open,MSTR,156.6,2024-05-31 09:36:00-04:00,short
close,MSTR,159.598,2024-05-31 09:35:00-04:00,short
open,VRT,98.4557,2024-05-31 09:39:00-04:00,short
close,VRT,99.695,2024-05-31 09:40:00-04:00,short
open,COIN,236.79,2024-05-31 09:36:00-04:00,short
close,COIN,239.1701,2024-05-31 09:40:00-04:00,short
open,SNOW,140.315,2024-05-31 10:13:00-04:00,long
close,SNOW,139.06,2024-05-31 10:20:00-04:00,long
open,MSFT,415.62,2024-06-03 09:42:00-04:00,short
close,MSFT,412.92,2024-06-03 15:55:00-04:00,short
open,MRNA,143.07,2024-06-03 09:36:00-04:00,long
close,MRNA,147.52,2024-06-03 15:55:00-04:00,long
open,ARM,127.205,2024-06-03 09:39:00-04:00,long
close,ARM,125.3575,2024-06-03 10:40:00-04:00,long
open,QCOM,208.88,2024-06-03 09:37:00-04:00,short
close,QCOM,210.83,2024-06-03 09:35:00-04:00,short
open,MU,126.7318,2024-06-03 09:37:00-04:00,short
close,MU,127.75,2024-06-03 09:45:00-04:00,short
open,FSLR,274.48,2024-06-03 09:36:00-04:00,long
close,FSLR,272.64,2024-06-03 15:55:00-04:00,long
open,CELH,75.16,2024-06-03 09:37:00-04:00,short
close,CELH,76.03,2024-06-03 09:45:00-04:00,short
open,AMD,169.84,2024-06-03 09:41:00-04:00,short
close,AMD,163.34,2024-06-03 15:55:00-04:00,short
open,SNOW,133.7999,2024-06-05 13:34:00-04:00,short
close,SNOW,134.4,2024-06-05 15:55:00-04:00,short
open,TSLA,173.605,2024-06-05 09:52:00-04:00,short
close,TSLA,175.0901,2024-06-05 11:25:00-04:00,short
open,MRNA,153.61,2024-06-06 09:36:00-04:00,short
close,MRNA,155.7,2024-06-06 09:35:00-04:00,short
open,META,492.545,2024-06-06 15:34:00-04:00,long
close,META,493.155,2024-06-06 15:55:00-04:00,long
open,NVAX,21.8399,2024-06-06 09:40:00-04:00,short
close,NVAX,22.1,2024-06-06 09:40:00-04:00,short
open,FSLR,270.2629,2024-06-06 09:36:00-04:00,short
close,FSLR,274.0,2024-06-06 09:45:00-04:00,short
open,TSLA,178.52,2024-06-07 09:38:00-04:00,long
close,TSLA,177.1491,2024-06-07 13:55:00-04:00,long
open,MSTR,167.7,2024-06-07 13:19:00-04:00,long
close,MSTR,166.139,2024-06-07 13:45:00-04:00,long
open,CRWD,379.3542,2024-06-10 09:36:00-04:00,long
close,CRWD,371.976,2024-06-10 09:40:00-04:00,long
open,MRNA,147.43,2024-06-10 11:46:00-04:00,short
close,MRNA,148.5879,2024-06-10 15:10:00-04:00,short
open,CELH,69.615,2024-06-10 09:37:00-04:00,short
close,CELH,65.865,2024-06-10 15:55:00-04:00,short
open,COIN,237.66,2024-06-11 09:36:00-04:00,short
close,COIN,240.7387,2024-06-11 10:20:00-04:00,short
open,JPM,195.25,2024-06-11 10:58:00-04:00,short
close,JPM,194.19,2024-06-11 15:55:00-04:00,short
open,ORCL,138.53,2024-06-12 09:36:00-04:00,long
close,ORCL,137.14,2024-06-12 10:45:00-04:00,long
open,AFRM,37.84,2024-06-12 10:22:00-04:00,long
close,AFRM,37.255,2024-06-12 10:30:00-04:00,long
open,CRWD,384.7,2024-06-12 11:42:00-04:00,short
close,CRWD,388.5,2024-06-12 12:25:00-04:00,short
open,VST,90.5,2024-06-12 09:36:00-04:00,short
close,VST,92.44,2024-06-12 10:00:00-04:00,short
open,MSFT,441.13,2024-06-13 09:43:00-04:00,short
close,MSFT,441.59,2024-06-13 15:55:00-04:00,short
open,TSM,171.79,2024-06-13 09:37:00-04:00,short
close,TSM,173.19,2024-06-13 09:45:00-04:00,short
open,CRWD,382.24,2024-06-14 09:43:00-04:00,long
close,CRWD,385.61,2024-06-14 15:55:00-04:00,long
open,TSM,177.31,2024-06-17 09:36:00-04:00,short
close,TSM,177.75,2024-06-17 15:55:00-04:00,short
open,META,498.24,2024-06-17 09:45:00-04:00,short
close,META,502.925,2024-06-17 12:45:00-04:00,short
open,TSLA,180.24,2024-06-17 09:38:00-04:00,long
close,TSLA,188.11,2024-06-17 15:55:00-04:00,long
open,MSFT,443.68,2024-06-17 11:13:00-04:00,short
close,MSFT,447.13,2024-06-17 13:00:00-04:00,short
open,MU,154.31,2024-06-18 09:49:00-04:00,long
close,MU,153.07,2024-06-18 13:25:00-04:00,long
open,ARM,161.7984,2024-06-18 09:40:00-04:00,long
close,ARM,159.57,2024-06-18 09:45:00-04:00,long
open,MU,151.6958,2024-06-20 09:40:00-04:00,short
close,MU,153.33,2024-06-20 09:40:00-04:00,short
open,ARM,167.68,2024-06-20 09:36:00-04:00,short
close,ARM,169.83,2024-06-20 09:35:00-04:00,short
open,DELL,157.18,2024-06-20 09:49:00-04:00,long
close,DELL,154.07,2024-06-20 10:00:00-04:00,long
open,SMCI,96.6324,2024-06-20 10:11:00-04:00,long
close,SMCI,95.036,2024-06-20 12:20:00-04:00,long
open,CRM,237.215,2024-06-20 09:36:00-04:00,long
close,CRM,242.17,2024-06-20 15:55:00-04:00,long
open,TSM,174.26,2024-06-21 09:37:00-04:00,long
close,TSM,172.79,2024-06-21 09:45:00-04:00,long
open,META,503.33,2024-06-24 09:40:00-04:00,long
close,META,499.435,2024-06-24 10:40:00-04:00,long
open,MSFT,449.3,2024-06-24 09:56:00-04:00,short
close,MSFT,447.99,2024-06-24 15:55:00-04:00,short
open,TSLA,186.11,2024-06-24 10:08:00-04:00,long
close,TSLA,183.97,2024-06-24 10:25:00-04:00,long
open,DELL,141.005,2024-06-24 09:39:00-04:00,short
close,DELL,138.1425,2024-06-24 15:55:00-04:00,short
open,COIN,214.09,2024-06-25 09:36:00-04:00,short
close,COIN,215.72,2024-06-25 09:40:00-04:00,short
open,AMD,158.24,2024-06-25 10:09:00-04:00,short
close,AMD,159.6,2024-06-25 11:25:00-04:00,short
open,BA,178.0425,2024-06-25 09:36:00-04:00,long
close,BA,176.355,2024-06-25 09:50:00-04:00,long
open,ARM,161.159,2024-06-26 09:36:00-04:00,short
close,ARM,162.478,2024-06-26 09:40:00-04:00,short
open,META,519.2517,2024-06-27 10:02:00-04:00,long
close,META,518.97,2024-06-27 15:55:00-04:00,long
open,MSFT,452.98,2024-06-27 11:44:00-04:00,long
close,MSFT,453.08,2024-06-27 15:55:00-04:00,long
open,NKE,77.62,2024-06-28 09:45:00-04:00,long
close,NKE,76.9201,2024-06-28 09:55:00-04:00,long
open,DJT,38.1,2024-06-28 09:36:00-04:00,short
close,DJT,38.5,2024-06-28 09:40:00-04:00,short
open,MSTR,147.471,2024-06-28 09:37:00-04:00,short
close,MSTR,138.1405,2024-06-28 15:55:00-04:00,short
open,CVNA,134.3287,2024-06-28 09:56:00-04:00,long
close,CVNA,133.28,2024-06-28 10:55:00-04:00,long
open,QCOM,197.93,2024-06-28 11:01:00-04:00,long
close,QCOM,199.39,2024-06-28 15:55:00-04:00,long
open,BA,186.6901,2024-07-01 10:03:00-04:00,long
close,BA,185.02,2024-07-01 10:20:00-04:00,long
open,AAPL,213.0,2024-07-01 09:45:00-04:00,long
close,AAPL,216.95,2024-07-01 15:55:00-04:00,long
open,SMCI,82.169,2024-07-01 11:27:00-04:00,short
close,SMCI,81.351,2024-07-01 15:55:00-04:00,short
open,CRWD,381.5499,2024-07-01 09:40:00-04:00,short
close,CRWD,385.265,2024-07-01 10:25:00-04:00,short
open,VST,90.11,2024-07-01 09:59:00-04:00,long
close,VST,88.715,2024-07-01 10:00:00-04:00,long
open,CVNA,126.56,2024-07-01 09:36:00-04:00,short
close,CVNA,123.605,2024-07-01 15:55:00-04:00,short
open,ARM,159.72,2024-07-01 12:01:00-04:00,short
close,ARM,158.91,2024-07-01 15:55:00-04:00,short
open,MSTR,135.366,2024-07-02 09:55:00-04:00,long
close,MSTR,134.2,2024-07-02 10:40:00-04:00,long
open,AMD,158.95,2024-07-02 09:54:00-04:00,long
close,AMD,157.28,2024-07-02 10:05:00-04:00,long
open,MSFT,458.705,2024-07-03 09:55:00-04:00,long
close,MSFT,460.63,2024-07-03 12:55:00-04:00,long
open,TSM,179.6574,2024-07-03 09:37:00-04:00,long
close,TSM,181.975,2024-07-03 12:55:00-04:00,long
open,MSTR,129.501,2024-07-03 09:37:00-04:00,short
close,MSTR,132.0,2024-07-03 09:55:00-04:00,short
open,MSTR,121.103,2024-07-05 09:36:00-04:00,short
close,MSTR,123.001,2024-07-05 09:35:00-04:00,short
open,SIRI,38.25,2024-07-05 11:30:00-04:00,long
close,SIRI,37.7,2024-07-05 11:35:00-04:00,long
open,TSM,190.524,2024-07-08 09:36:00-04:00,long
close,TSM,189.01,2024-07-08 10:35:00-04:00,long
open,SMCI,88.159,2024-07-08 10:36:00-04:00,long
close,SMCI,89.9865,2024-07-08 15:55:00-04:00,long
open,MSTR,129.985,2024-07-08 09:40:00-04:00,short
close,MSTR,131.6799,2024-07-08 09:55:00-04:00,short
open,V,261.27,2024-07-10 09:39:00-04:00,long
close,V,263.375,2024-07-10 15:55:00-04:00,long
open,META,531.57,2024-07-10 10:00:00-04:00,short
close,META,535.97,2024-07-10 11:55:00-04:00,short
open,NVDA,133.39,2024-07-10 09:43:00-04:00,short
close,NVDA,134.58,2024-07-10 10:45:00-04:00,short
open,META,533.32,2024-07-11 09:42:00-04:00,long
close,META,526.34,2024-07-11 10:05:00-04:00,long
open,MSFT,452.23,2024-07-12 09:39:00-04:00,short
close,MSFT,455.94,2024-07-12 13:45:00-04:00,short
