ticker,position_type,entry_time,exit_time,entry_price,exit_price,capital_allocated,shares_traded,profit/loss,% of profit/loss,updated_capital
MSFT,long,2023-06-27 09:40:00-04:00,2023-06-27 11:00:00-04:00,332.31,329.7298,57549.34016825414,173.17968212889812,-448.05047360388363,-0.7785501489572961,114650.62986290439
ADBE,long,2023-06-27 10:21:00-04:00,2023-06-27 15:55:00-04:00,481.33,488.66,57549.34016825414,119.56316906956587,875.5610870964358,1.5214094280431392,115526.19095000082
NFLX,long,2023-06-28 09:37:00-04:00,2023-06-28 09:40:00-04:00,429.0573,425.54,28881.547737500205,67.31396421293894,-237.2346040756592,-0.8214054393201043,115288.95634592517
SNOW,long,2023-06-28 09:40:00-04:00,2023-06-28 14:20:00-04:00,185.34,183.5,28881.547737500205,155.8300838324172,-287.81816483847507,-0.9965468868026347,115001.13818108669
META,long,2023-06-28 09:45:00-04:00,2023-06-28 15:55:00-04:00,286.22,284.6896,28881.547737500205,100.90681202396829,-155.13413280565317,-0.5371392635036135,114846.00404828103
BA,short,2023-06-28 09:36:00-04:00,2023-06-28 15:55:00-04:00,210.47,210.56,28881.547737500205,137.22405918895902,-13.310733741329493,-0.046087328360338006,114832.6933145397
MU,short,2023-06-29 09:36:00-04:00,2023-06-29 15:55:00-04:00,65.32,64.5,57416.34665726985,879.0010204725943,714.6278296442132,1.2446417636252194,115547.32114418392
V,long,2023-06-29 10:07:00-04:00,2023-06-29 15:55:00-04:00,231.86,233.98,57416.34665726985,247.63368695449776,523.2499805348479,0.911325800051745,116070.57112471877
ADBE,long,2023-06-30 09:37:00-04:00,2023-06-30 15:55:00-04:00,484.95,489.195,116070.57112471877,239.3454399932339,1014.3459746913263,0.8739045262398194,117084.9170994101
NFLX,short,2023-07-03 10:59:00-04:00,2023-07-03 12:55:00-04:00,437.8,441.29,117084.9170994101,267.4392807204433,-935.2351646793927,-0.7987665600730948,116149.6819347307
SNOW,short,2023-07-05 09:39:00-04:00,2023-07-05 15:55:00-04:00,174.74,173.0614,116149.6819347307,664.7000225176301,1111.112557640482,0.9566212658807468,117260.79449237119
CRM,short,2023-07-06 09:39:00-04:00,2023-07-06 15:55:00-04:00,210.19,210.08,117260.79449237119,557.8799871181844,57.46163867316475,0.04900328274417679,117318.25613104436
NFLX,long,2023-07-10 09:39:00-04:00,2023-07-10 10:05:00-04:00,442.155,438.68,117318.25613104436,265.3328722530433,-923.8890611850878,-0.7875066435978257,116394.36706985926
NFLX,short,2023-07-12 10:22:00-04:00,2023-07-12 15:55:00-04:00,443.2016,443.76,116394.36706985926,262.62172128859476,-148.48632121657306,-0.12757174161826265,116245.88074864268
META,long,2023-07-13 09:37:00-04:00,2023-07-13 10:15:00-04:00,314.6,312.24,116245.88074864268,369.5037531743251,-874.6153837636325,-0.7523839796567112,115371.26536487904
COIN,long,2023-07-14 09:36:00-04:00,2023-07-14 10:05:00-04:00,111.45,108.71,115371.26536487904,1035.1840768495204,-2843.650659105642,-2.464782413638411,112527.6147057734
NFLX,long,2023-07-17 14:35:00-04:00,2023-07-17 15:55:00-04:00,447.855,449.71,56263.8073528867,125.62951703762758,232.16334748553092,0.41263355327058115,112759.77805325894
TSLA,long,2023-07-17 09:39:00-04:00,2023-07-17 10:10:00-04:00,290.4188,287.8475,56263.8073528867,193.73335112219561,-499.5026991983475,-0.8877868788108592,112260.27535406059
COIN,long,2023-07-18 09:39:00-04:00,2023-07-18 13:00:00-04:00,104.8906,103.7599,112260.27535406059,1070.2605891668136,-1217.6354722950887,-1.0846539156034996,111042.6398817655
MSFT,short,2023-07-19 09:36:00-04:00,2023-07-19 15:55:00-04:00,359.735,355.6,111042.6398817655,308.6789994906403,1274.2269098973604,1.1475113625307491,112316.86679166286
MSFT,long,2023-07-20 10:04:00-04:00,2023-07-20 10:20:00-04:00,354.808,351.0754,112316.86679166286,316.55674841509455,-1183.7956163730846,-1.0539784897747488,111133.07117528978
TSLA,short,2023-07-21 13:29:00-04:00,2023-07-21 15:55:00-04:00,265.9501,260.0,37044.35705842992,139.29063030406803,827.8181449601095,2.234667330450344,111960.88932024989
SNOW,long,2023-07-21 09:36:00-04:00,2023-07-21 10:20:00-04:00,179.68,177.6416,37044.35705842992,206.1685054454025,-421.6970610380254,-1.1383570792520012,111539.19225921186
UPST,long,2023-07-21 09:36:00-04:00,2023-07-21 09:40:00-04:00,56.8,56.27,37044.35705842992,652.1893848315127,-350.2256996545184,-0.945422535211257,111188.96655955735
GE,long,2023-07-25 09:37:00-04:00,2023-07-25 09:45:00-04:00,93.7989,92.6576,37062.98885318578,395.13244668312507,-453.73058852623296,-1.2242147829025725,110735.23597103111
TSLA,short,2023-07-25 09:38:00-04:00,2023-07-25 15:55:00-04:00,271.355,265.94,37062.98885318578,136.5848753595319,738.6510059443514,1.9929612500230403,111473.88697697547
BA,short,2023-07-25 10:22:00-04:00,2023-07-25 12:30:00-04:00,212.455,214.08,37062.98885318578,174.4510077578112,-284.70404466074785,-0.7681626697418277,111189.18293231472
BA,long,2023-07-26 10:41:00-04:00,2023-07-26 15:55:00-04:00,224.145,232.475,55594.59146615736,248.02958560823288,2064.3502410173182,3.7132213522496524,113253.53317333205
META,short,2023-07-26 09:45:00-04:00,2023-07-26 14:40:00-04:00,298.75,301.0965,55594.59146615736,186.0906827319075,-437.9644218095428,-0.7877824267782401,112815.5687515225
META,short,2023-07-27 09:41:00-04:00,2023-07-27 15:55:00-04:00,323.89,310.5,22563.1137503045,69.66289095157153,932.2984696048808,4.131958380931794,113747.86722112738
AMAT,long,2023-07-27 14:53:00-04:00,2023-07-27 15:55:00-04:00,145.785,145.89,22563.1137503045,154.7697894180094,15.167439362963338,0.0672222793840174,113763.03466049035
LRCX,long,2023-07-27 10:31:00-04:00,2023-07-27 15:55:00-04:00,69.454,70.097,22563.1137503045,324.864136699175,206.61359094067552,0.9157139977539102,113969.64825143102
TTD,long,2023-07-27 09:40:00-04:00,2023-07-27 09:50:00-04:00,88.95,87.9,22563.1137503045,253.66063800229904,-268.1192943684294,-1.188308038223718,113701.52895706259
NFLX,short,2023-07-27 09:37:00-04:00,2023-07-27 15:55:00-04:00,423.95,412.97,22563.1137503045,53.22116700154381,583.9958655079382,2.588276919448039,114285.52482257053
NFLX,long,2023-07-31 09:36:00-04:00,2023-07-31 15:55:00-04:00,429.6001,438.2,114285.52482257053,266.02769604236715,2285.949389322454,2.000209031608696,116571.47421189299
ZI,short,2023-08-01 11:07:00-04:00,2023-08-01 15:55:00-04:00,19.2567,18.765,29142.868552973247,1513.3885116854522,733.5394116139357,2.5170460151531575,117305.01362350692
COIN,short,2023-08-01 09:36:00-04:00,2023-08-01 13:00:00-04:00,92.61,93.47,29142.868552973247,314.683819813986,-272.8308717787257,-0.9361839974084865,117032.18275172819
ABNB,short,2023-08-01 09:36:00-04:00,2023-08-01 10:05:00-04:00,148.97,150.24,29142.868552973247,195.62911024349364,-249.8183737809434,-0.8572195744109622,116782.36437794725
TSLA,short,2023-08-01 09:41:00-04:00,2023-08-01 15:55:00-04:00,264.7201,261.09,29142.868552973247,110.0893681778348,398.86478984511626,1.3686531547850078,117181.22916779236
ABNB,short,2023-08-02 09:36:00-04:00,2023-08-02 10:00:00-04:00,145.595,146.99,117181.22916779236,804.8437732600183,-1128.390970110554,-0.9629451560836638,116052.8381976818
PDD,long,2023-08-03 10:26:00-04:00,2023-08-03 15:55:00-04:00,87.965,88.82,58026.4190988409,659.653488306041,559.386158083516,0.9640197805945429,116612.22435576533
AMD,long,2023-08-03 09:36:00-04:00,2023-08-03 15:55:00-04:00,110.2,113.15,58026.4190988409,526.5555272127124,1549.652916587014,2.6705989110707833,118161.87727235234
ABNB,long,2023-08-04 09:36:00-04:00,2023-08-04 09:45:00-04:00,142.0,140.56,59080.93863617617,416.0629481420857,-602.0430859615971,-1.0190140845070406,117559.83418639074
TSLA,long,2023-08-04 09:41:00-04:00,2023-08-04 09:50:00-04:00,262.85,260.66,59080.93863617617,224.7705483590495,-493.82089474483126,-0.8358379303785419,117066.01329164591
BA,long,2023-08-07 10:22:00-04:00,2023-08-07 15:55:00-04:00,235.4031,238.06,117066.01329164591,497.30021946034657,1317.795851547976,1.1256861103358484,118383.80914319388
RBLX,short,2023-08-09 09:36:00-04:00,2023-08-09 15:55:00-04:00,30.98,29.555,118383.80914319388,3821.297906494315,5418.600431408941,4.577146546158815,123802.40957460282
DIS,short,2023-08-10 10:28:00-04:00,2023-08-10 10:55:00-04:00,89.615,90.6899,123802.40957460282,1381.4920445751584,-1494.6362430258632,-1.2072755677062987,122307.77333157696
PANW,long,2023-08-11 09:39:00-04:00,2023-08-11 10:00:00-04:00,218.485,216.6,122307.77333157696,559.7994065110967,-1059.1404771190057,-0.8659633384442956,121248.63285445796
NFLX,short,2023-08-14 09:37:00-04:00,2023-08-14 09:50:00-04:00,420.8,424.795,121248.63285445796,288.13838606097426,-1153.1298210160203,-0.9510456273764271,120095.50303344194
SE,short,2023-08-15 09:36:00-04:00,2023-08-15 15:55:00-04:00,43.69,40.455,120095.50303344194,2748.8098657230935,8873.158246554143,7.388418402380406,128968.66127999609
COIN,short,2023-08-16 09:43:00-04:00,2023-08-16 15:55:00-04:00,81.52,78.94,64484.33063999804,791.0246643768161,2035.3064614415464,3.156280667320901,131003.96774143763
META,short,2023-08-16 09:42:00-04:00,2023-08-16 15:55:00-04:00,298.87,294.77,64484.33063999804,215.76046655735954,883.1075896192774,1.3694917522668795,131887.0753310569
NFLX,long,2023-08-18 09:43:00-04:00,2023-08-18 15:55:00-04:00,399.295,404.33,65943.53766552845,165.1499208994063,830.3738022822097,1.259219374146926,132717.4491333391
ABNB,short,2023-08-18 09:50:00-04:00,2023-08-18 15:55:00-04:00,125.545,124.9,65943.53766552845,525.2581756782703,335.11471608273433,0.5081843163805775,133052.56384942183
PANW,long,2023-08-21 10:23:00-04:00,2023-08-21 15:55:00-04:00,239.62,240.295,44350.854616473945,185.08828401833713,123.63897372424606,0.2787747266505229,133176.20282314607
AMAT,long,2023-08-21 09:36:00-04:00,2023-08-21 15:55:00-04:00,144.635,148.99,44350.854616473945,306.63984938966325,1333.2700651462612,3.006187990458753,134509.47288829234
SNOW,long,2023-08-21 09:38:00-04:00,2023-08-21 15:55:00-04:00,150.5501,151.96,44350.854616473945,294.5919970592776,413.28311267446696,0.9318492647962519,134922.7560009668
MRNA,long,2023-08-22 09:37:00-04:00,2023-08-22 15:55:00-04:00,113.11,116.53,67461.3780004834,596.4227566128848,2035.5908683197767,3.0174166740341275,136958.34686928656
NFLX,long,2023-08-22 09:37:00-04:00,2023-08-22 15:55:00-04:00,410.3,413.33,67461.3780004834,164.41963928950378,497.04056957216545,0.7367779673409635,137455.3874388587
META,short,2023-08-24 09:56:00-04:00,2023-08-24 15:55:00-04:00,296.46,286.84,45818.46247961957,154.55192093240092,1485.7076159231708,3.2425959657289365,138941.09505478188
NFLX,short,2023-08-24 09:38:00-04:00,2023-08-24 15:55:00-04:00,421.06,406.27,45818.46247961957,108.81694409257486,1608.6408845205365,3.5109010592314687,140549.73593930242
AMD,short,2023-08-24 09:37:00-04:00,2023-08-24 15:55:00-04:00,108.6349,101.785,45818.46247961957,421.76558803496454,2886.0997423644612,6.29898863072549,143435.83568166688
MRVL,short,2023-08-25 09:42:00-04:00,2023-08-25 15:55:00-04:00,54.21,53.565,47811.94522722229,881.976484545698,562.700997140158,1.1769046301420458,143998.53667880705
NFLX,long,2023-08-25 10:07:00-04:00,2023-08-25 10:50:00-04:00,412.9499,409.01,47811.94522722229,115.78146701869231,-456.97787217607936,-0.9557818030710319,143541.558806631
TSLA,long,2023-08-25 10:07:00-04:00,2023-08-25 10:55:00-04:00,232.63,230.4363,47811.94522722229,205.5278563694377,-452.30515351222294,-0.9460086833168581,143089.25365311877
ORCL,short,2023-08-29 09:43:00-04:00,2023-08-29 11:35:00-04:00,119.4595,120.465,143089.25365311877,1197.8055629993326,-1212.7781325368217,-0.8475675856671071,141876.47552058194
META,short,2023-08-30 10:01:00-04:00,2023-08-30 15:55:00-04:00,296.93,294.895,141876.47552058194,477.8111862074628,969.0010856287465,0.6829892567271831,142845.4766062107
PDD,long,2023-09-05 09:36:00-04:00,2023-09-05 10:25:00-04:00,101.37,100.45,142845.4766062107,1409.1494190215121,-1306.2815114329442,-0.9144717372003567,141539.19509477774
META,short,2023-09-06 09:39:00-04:00,2023-09-06 15:55:00-04:00,300.0921,298.725,141539.19509477774,471.6525196590571,641.4945919882805,0.4532275258162389,142180.689686766
AI,short,2023-09-07 10:17:00-04:00,2023-09-07 10:15:00-04:00,26.7305,26.979,71090.344843383,2659.5217015537683,-679.5077947469877,-0.9558369652643981,141501.18189201903
ABNB,long,2023-09-07 09:47:00-04:00,2023-09-07 10:00:00-04:00,140.74,139.61,71090.344843383,505.11826661491403,-574.319469141155,-0.8078726730140653,140926.86242287786
TSLA,long,2023-09-08 09:56:00-04:00,2023-09-08 10:55:00-04:00,253.64,251.65,70463.43121143893,277.8088283056258,-554.7842301263294,-0.7873363822740816,140372.07819275153
META,long,2023-09-08 10:42:00-04:00,2023-09-08 12:45:00-04:00,301.62,299.215,70463.43121143893,233.61657453563734,-563.4831777799641,-0.7996817187189276,139808.59501497156
META,long,2023-09-11 09:36:00-04:00,2023-09-11 11:50:00-04:00,304.71,302.1715,139808.59501497156,458.8250960420451,-1167.9392819750256,-0.8353844639165106,138640.65573299653
TSLA,short,2023-09-12 09:37:00-04:00,2023-09-12 09:40:00-04:00,269.6,274.12,138640.65573299653,514.2457556861889,-2327.990535991368,-1.6791543026706164,136312.66519700518
MSFT,short,2023-09-14 09:39:00-04:00,2023-09-14 15:55:00-04:00,338.62,338.7863,136312.66519700518,402.55349712658784,-69.76252105202896,-0.05117831197211575,136242.90267595314
MSFT,short,2023-09-18 09:37:00-04:00,2023-09-18 15:55:00-04:00,329.34,328.38,68121.45133797657,206.84232506824733,197.1207357900355,0.28936661201189645,136440.02341174317
META,long,2023-09-18 09:36:00-04:00,2023-09-18 15:55:00-04:00,299.61,302.45,68121.45133797657,227.3670816660878,644.1309423600211,0.9455625646673926,137084.1543541032
NFLX,long,2023-09-19 09:39:00-04:00,2023-09-19 10:35:00-04:00,395.56,391.6401,68542.0771770516,173.27858523877944,-680.4476763741602,-0.9927444635453493,136403.70667772903
TSLA,long,2023-09-19 09:37:00-04:00,2023-09-19 09:50:00-04:00,266.61,262.3964,68542.0771770516,257.0874204907978,-1085.0631669234574,-1.583061400547611,135318.64351080556
META,long,2023-09-20 10:58:00-04:00,2023-09-20 14:50:00-04:00,304.827,302.51,135318.64351080556,443.9194805932728,-1031.6688728987692,-0.7623996561984363,134286.9746379068
NFLX,long,2023-09-21 10:02:00-04:00,2023-09-21 10:20:00-04:00,390.1756,386.9301,134286.9746379068,344.1706109708214,-1119.414912182594,-0.833599025669466,133167.5597257242
TSLA,short,2023-09-22 10:05:00-04:00,2023-09-22 15:55:00-04:00,255.0699,245.0887,66583.7798628621,261.04130617866747,2603.6781960872654,3.9103790764806043,135771.23792181147
MSFT,short,2023-09-22 09:45:00-04:00,2023-09-22 15:55:00-04:00,319.16,316.705,66583.7798628621,208.6219446762191,510.70652056739294,0.7670134102017925,136281.94444237885
TSLA,short,2023-09-25 09:40:00-04:00,2023-09-25 09:50:00-04:00,241.1897,243.295,68140.97222118943,282.52024120926154,-596.767505506323,-0.8757836673788306,135685.17693687254
PDD,long,2023-09-25 09:44:00-04:00,2023-09-25 15:55:00-04:00,94.54,96.51,68140.97222118943,720.763404074354,1414.858562197956,2.076369790564839,137100.03549907048
TSLA,short,2023-09-27 09:42:00-04:00,2023-09-27 15:55:00-04:00,243.69,240.51,137100.03549907048,562.6001702945155,1785.1303403445015,1.3020640978292122,138885.16583941499
NKE,short,2023-09-29 09:38:00-04:00,2023-09-29 15:55:00-04:00,97.395,95.65,46295.055279805,475.33297684485854,826.1287137563595,1.7844858565634687,139711.29455317135
TSLA,long,2023-09-29 09:37:00-04:00,2023-09-29 13:10:00-04:00,250.89,248.48,46295.055279805,184.52331810675994,-445.99285986403817,-0.9633704013711176,139265.30169330732
DXCM,short,2023-09-29 09:39:00-04:00,2023-09-29 15:55:00-04:00,95.295,93.16,46295.055279805,485.80781027131536,1033.7990202573615,2.233065743218432,140299.1007135647
NFLX,long,2023-10-04 09:40:00-04:00,2023-10-04 10:25:00-04:00,377.8,374.835,70149.55035678235,185.67906394066264,-551.8381780316553,-0.7866596082583461,139747.26253553305
MSFT,long,2023-10-04 10:02:00-04:00,2023-10-04 15:55:00-04:00,315.68,319.69,70149.55035678235,222.21727811955887,889.535764312592,1.2680562595032914,140636.79829984566
TSLA,long,2023-10-05 09:37:00-04:00,2023-10-05 09:45:00-04:00,262.5906,260.26,70318.39914992283,267.78719097303116,-625.9793376185587,-0.8902070371140491,140010.8189622271
META,long,2023-10-05 09:39:00-04:00,2023-10-05 09:45:00-04:00,303.425,300.36,70318.39914992283,231.7488642989959,-711.9325111265149,-1.0124412952129844,139298.88645110058
TSLA,long,2023-10-12 09:37:00-04:00,2023-10-12 09:40:00-04:00,263.73,261.3355,139298.88645110058,528.1874889132847,-1268.44225462525,-0.9105903765214399,138030.44419647532
JPM,long,2023-10-13 10:09:00-04:00,2023-10-13 10:25:00-04:00,151.0199,149.47,69015.22209823766,456.99422459051857,-711.494308264982,-1.0309237391893438,137318.94988821034
TSLA,short,2023-10-13 09:37:00-04:00,2023-10-13 15:55:00-04:00,257.09,251.1,69015.22209823766,268.44771130046934,1606.1226567107028,2.327200591232635,138925.07254492104
MSFT,long,2023-10-16 09:43:00-04:00,2023-10-16 15:55:00-04:00,331.95,333.49,69462.53627246052,209.25602130580066,320.78948066179674,0.461816538635343,139245.86202558284
TSLA,long,2023-10-16 09:39:00-04:00,2023-10-16 15:55:00-04:00,253.08,254.26,69462.53627246052,274.46869081895255,321.9517743306254,0.4634898055950602,139567.81379991348
MSFT,short,2023-10-17 10:15:00-04:00,2023-10-17 12:45:00-04:00,330.69,333.22,139567.81379991348,422.05030028096854,-1070.7416118128297,-0.7671837672744957,138497.07218810066
META,long,2023-10-18 09:40:00-04:00,2023-10-18 10:30:00-04:00,323.5,320.83,69248.53609405033,214.06038978068108,-573.0396634428866,-0.8275115919629107,137924.03252465778
MSFT,long,2023-10-18 09:38:00-04:00,2023-10-18 14:40:00-04:00,333.51,330.98,69248.53609405033,207.63556143459067,-526.7714193595508,-0.7606968306797315,137397.26110529824
MSFT,long,2023-10-19 09:40:00-04:00,2023-10-19 15:55:00-04:00,333.54,332.03,137397.26110529824,411.9363827585844,-624.9074926447922,-0.45481801283205847,136772.35361265345
TSLA,short,2023-10-23 09:51:00-04:00,2023-10-23 10:10:00-04:00,206.1907,208.5734,136772.35361265345,663.3294014359204,-1585.158270611419,-1.1589756473012605,135187.19534204202
MSFT,short,2023-10-24 10:38:00-04:00,2023-10-24 15:55:00-04:00,331.57,331.08,135187.19534204202,407.718416449142,196.9279951449393,0.14567059746056915,135384.12333718696
VRT,short,2023-10-25 09:41:00-04:00,2023-10-25 09:40:00-04:00,39.125,40.635,33846.03083429674,865.0742705251563,-1312.3176683866604,-3.8773162939297077,134071.8056688003
META,short,2023-10-25 09:37:00-04:00,2023-10-25 09:55:00-04:00,303.9,307.56,33846.03083429674,111.37226335734367,-408.40208973138203,-1.206646923330051,133663.40357906892
V,long,2023-10-25 09:36:00-04:00,2023-10-25 12:40:00-04:00,236.51,234.1,33846.03083429674,143.10613011837444,-345.88751649611055,-1.0219441038433879,133317.5160625728
AMZN,short,2023-10-25 09:38:00-04:00,2023-10-25 15:55:00-04:00,125.04,121.305,33846.03083429674,270.68162855323686,1009.1011112464669,2.9814459373000632,134326.61717381928
MSFT,short,2023-10-26 09:37:00-04:00,2023-10-26 15:55:00-04:00,339.68,328.49,134326.61717381928,395.45047448722113,4422.322656190593,3.292216203485633,138748.93983000988
WDC,short,2023-10-30 09:37:00-04:00,2023-10-30 09:40:00-04:00,42.375,42.701,69374.46991500494,1637.155632212506,-545.1728255267653,-0.785840707964603,138203.76700448312
NFLX,short,2023-10-30 09:39:00-04:00,2023-10-30 10:50:00-04:00,403.28,407.865,69374.46991500494,172.02556515325568,-789.9413951837564,-1.1386629636976884,137413.82560929935
PINS,short,2023-10-31 09:38:00-04:00,2023-10-31 09:45:00-04:00,28.5599,29.0655,68706.91280464968,2405.7126532183124,-1233.1683060397097,-1.7948242115693724,136180.65730325965
META,short,2023-10-31 09:54:00-04:00,2023-10-31 15:55:00-04:00,299.695,301.08,68706.91280464968,229.25611973723178,-319.12451867422453,-0.46447221341697087,135861.53278458543
AMD,long,2023-11-01 09:36:00-04:00,2023-11-01 15:55:00-04:00,100.7799,108.0583,135861.53278458543,1348.1014843692585,9802.585133442633,7.215129207312178,145664.11791802806
SBUX,short,2023-11-02 09:47:00-04:00,2023-11-02 09:45:00-04:00,101.0,101.82,36416.029479507015,360.5547473218516,-298.1787760351688,-0.8188118811881121,145365.9391419929
ABNB,short,2023-11-02 09:40:00-04:00,2023-11-02 09:40:00-04:00,117.05,118.048,36416.029479507015,311.115160012875,-312.6707358129408,-0.8586074327210633,145053.26840617994
ENPH,long,2023-11-02 09:43:00-04:00,2023-11-02 09:45:00-04:00,80.64,78.88,36416.029479507015,451.587667156585,-797.955407865688,-2.1912202380952444,144255.31299831424
SHOP,short,2023-11-02 09:44:00-04:00,2023-11-02 09:50:00-04:00,57.17,58.245,36416.029479507015,636.9779513644746,-689.2101433763588,-1.8926010145180965,143566.1028549379
MRNA,long,2023-11-03 09:36:00-04:00,2023-11-03 15:55:00-04:00,74.19,77.69,143566.1028549379,1935.113935233022,6759.352975768946,4.708181695646314,150325.45583070684
NFLX,short,2023-11-07 10:23:00-05:00,2023-11-07 15:55:00-05:00,434.23,433.91,150325.45583070684,346.18855406283956,108.35701742166641,0.07208161573359581,150433.8128481285
RBLX,long,2023-11-08 09:36:00-05:00,2023-11-08 09:35:00-05:00,41.5801,40.62,150433.8128481285,3617.9281158084873,-3498.898280798403,-2.3258722321495235,146934.9145673301
BILL,short,2023-11-09 09:36:00-05:00,2023-11-09 10:25:00-05:00,53.2385,56.0,146934.9145673301,2759.937161402558,-7640.886031342977,-5.200184077312468,139294.0285359871
DXCM,long,2023-11-13 09:42:00-05:00,2023-11-13 09:40:00-05:00,99.23,98.295,69647.01426799355,701.8745769222368,-661.1658514607486,-0.9493096845712005,138632.86268452636
TSLA,short,2023-11-13 09:49:00-05:00,2023-11-13 09:55:00-05:00,214.3478,216.06,69647.01426799355,324.9252582391494,-558.6115039647443,-0.8020609495408844,138074.2511805616
ENPH,long,2023-11-14 09:36:00-05:00,2023-11-14 15:55:00-05:00,85.3,91.435,69037.1255902808,809.3449658884034,4959.66595096414,7.18405627198125,143033.91713152576
ABNB,long,2023-11-14 09:38:00-05:00,2023-11-14 15:55:00-05:00,123.8,126.625,69037.1255902808,557.6504490329629,1571.458965374891,2.2762520193861087,144605.37609690064
MSFT,long,2023-11-15 09:39:00-05:00,2023-11-15 12:40:00-05:00,371.1,368.31,144605.37609690064,389.6668717243348,-1089.8982402129723,-0.7537052007545191,143515.47785668768
TSLA,short,2023-11-17 09:58:00-05:00,2023-11-17 10:15:00-05:00,229.92,232.15,143515.47785668768,624.1974506640905,-1396.3296971355817,-0.972947112038978,142119.1481595521
MSFT,long,2023-11-20 09:38:00-05:00,2023-11-20 10:15:00-05:00,375.33,372.41,47373.04938651737,126.21706068397776,-369.43733662199776,-0.7798470679135585,141749.7108229301
BA,long,2023-11-20 09:37:00-05:00,2023-11-20 15:55:00-05:00,213.675,217.81,47373.04938651737,221.7060928349941,915.2027512228537,1.9319059319059275,142664.91357415295
META,long,2023-11-20 09:38:00-05:00,2023-11-20 15:55:00-05:00,337.97,339.25,47373.04938651737,140.1693919179731,178.43563591157593,0.37666065035357355,142843.3492100645
META,long,2023-11-22 09:56:00-05:00,2023-11-22 15:55:00-05:00,339.94,341.71,142843.3492100645,420.2016509091737,740.8155105528656,0.5186209331058369,143584.16472061738
TSLA,short,2023-11-27 09:47:00-05:00,2023-11-27 10:35:00-05:00,234.07,236.0392,143584.16472061738,613.424038623563,-1212.2485851278857,-0.8442773529286116,142371.9161354895
PDD,long,2023-11-29 09:49:00-05:00,2023-11-29 10:20:00-05:00,141.2,139.8625,71185.95806774475,504.1498446724133,-677.8294661620482,-0.9521954674220803,141694.08666932746
ENPH,long,2023-11-29 09:36:00-05:00,2023-11-29 10:00:00-05:00,101.9999,100.71,71185.95806774475,697.9022339016485,-905.1094071470501,-1.2714718347763116,140788.97726218041
TSLA,short,2023-11-30 09:54:00-05:00,2023-11-30 10:30:00-05:00,242.16,244.31,140788.97726218041,581.3882443928825,-1254.0544431554508,-0.8907333994053542,139534.92281902497
CRM,long,2023-12-01 09:37:00-05:00,2023-12-01 15:55:00-05:00,253.045,260.17,139534.92281902497,551.4233548144598,3925.031439569341,2.8129384101642114,143459.9542585943
PDD,long,2023-12-05 09:38:00-05:00,2023-12-05 09:40:00-05:00,141.68,140.54,71729.97712929716,506.2816002914819,-580.7049955343372,-0.8095708639187004,142879.24926306
META,short,2023-12-05 09:36:00-05:00,2023-12-05 10:00:00-05:00,318.18,321.0,71729.97712929716,225.43835919698648,-637.3142414498792,-0.8884907913759486,142241.93502161012
COIN,short,2023-12-06 10:09:00-05:00,2023-12-06 15:55:00-05:00,141.37,134.43,142241.93502161012,1006.1677514438007,6975.761020759868,4.904152224658695,149217.69604237
GOOGL,long,2023-12-07 10:01:00-05:00,2023-12-07 15:55:00-05:00,136.68,136.82,37304.4240105925,272.93257250945635,36.300032143753974,0.09730757974830725,149253.99607451374
GOOG,long,2023-12-07 10:01:00-05:00,2023-12-07 15:55:00-05:00,138.17,138.295,37304.4240105925,269.9893175840812,31.858739474921585,0.08540204096402983,149285.85481398867
COIN,long,2023-12-07 09:37:00-05:00,2023-12-07 09:40:00-05:00,134.01,132.375,37304.4240105925,278.37045004546303,-457.08427897464776,-1.2252816953958592,148828.77053501402
AMD,long,2023-12-07 09:59:00-05:00,2023-12-07 15:55:00-05:00,121.45,128.295,37304.4240105925,307.1586991403252,2100.351184721539,5.630300535199658,150929.12171973556
META,short,2023-12-11 13:50:00-05:00,2023-12-11 15:55:00-05:00,325.48,325.49,50309.707239911855,154.57081000341603,-2.6277037700566668,-0.00522305518003899,150926.4940159655
COIN,short,2023-12-11 09:36:00-05:00,2023-12-11 10:10:00-05:00,140.6788,142.58,50309.707239911855,357.6211002646586,-682.4125835250276,-1.356423284816203,150244.08143244046
TSLA,short,2023-12-11 09:38:00-05:00,2023-12-11 15:55:00-05:00,242.44,239.69,50309.707239911855,207.51405395112957,569.2110499879484,1.131413958092724,150813.2924824284
COIN,short,2023-12-12 10:09:00-05:00,2023-12-12 15:55:00-05:00,139.94,139.53,75406.6462412142,538.8498373675446,217.15648445911864,0.2879805630984683,151030.44896688752
TSLA,short,2023-12-12 09:49:00-05:00,2023-12-12 15:00:00-05:00,235.29,237.16,75406.6462412142,320.48385499262275,-601.5481958211544,-0.7977389604318097,150428.90077106637
MSFT,long,2023-12-13 09:56:00-05:00,2023-12-13 15:20:00-05:00,375.67,371.07,75214.45038553319,200.21415174363986,-922.3865970829535,-1.2263422684803214,149506.51417398342
META,long,2023-12-13 09:53:00-05:00,2023-12-13 13:00:00-05:00,335.9982,333.24,75214.45038553319,223.85373012573635,-619.0003345436835,-0.822980599300826,148887.51383943975
W,long,2023-12-14 09:37:00-05:00,2023-12-14 13:00:00-05:00,63.05,62.28,148887.51383943975,2361.419727826166,-1834.8231285209215,-1.2323552735923808,147052.69071091883
